{0,0x0070,0x0001,SQ,1,"""Graphic Annotation Sequence""",},//
{0,0x0070,0x0002,CS,1,"""Graphic Layer""",},//
{0,0x0070,0x0003,CS,1,"""Bounding Box Annotation Units""",},//
{0,0x0070,0x0004,CS,1,"""Anchor Point Annotation Units""",},//
{0,0x0070,0x0005,CS,1,"""Graphic Annotation Units""",},//
{0,0x0070,0x0006,ST,1,"""Unformatted Text Value""",},//
{0,0x0070,0x0008,SQ,1,"""Text Object Sequence""",},//
{0,0x0070,0x0009,SQ,1,"""Graphic Object Sequence""",},//
{0,0x0070,0x0010,FL,2,"""Bounding Box Top Left Hand Corner""",},//
{0,0x0070,0x0011,FL,2,"""Bounding Box Bottom Right Hand Corner""",},//
{0,0x0070,0x0012,CS,1,"""Bounding Box Text Horizontal Justification""",},//
{0,0x0070,0x0014,FL,2,"""Anchor Point""",},//
{0,0x0070,0x0015,CS,1,"""Anchor Point Visibility""",},//
{0,0x0070,0x0020,US,1,"""Graphic Dimensions """,},//
{0,0x0070,0x0021,US,1,"""Number of Graphic Points""",},//
{0,0x0070,0x0022,FL,-1,"""Graphic Data""",},//
{0,0x0070,0x0023,CS,1,"""Graphic Type""",},//
{0,0x0070,0x0024,CS,1,"""Graphic Filled""",},//
{0,0x0070,0x0040,IS,1,"""Image Rotation (Retired)""",},//
{0,0x0070,0x0041,CS,1,"""Image Horizontal Flip""",},//
{0,0x0070,0x0042,US,1,"""Image Rotation """,},//
{0,0x0070,0x0050,US,2,"""Displayed Area Top Left Hand Corner (Trial)""",},//
{0,0x0070,0x0051,US,2,"""Displayed Area Bottom Right Hand Corner (Trial)""",},//
{0,0x0070,0x0052,SL,2,"""Displayed Area Top Left Hand Corner""",},//
{0,0x0070,0x0053,SL,2,"""Displayed Area Bottom Right Hand Corner""",},//
{0,0x0070,0x005A,SQ,1,"""Displayed Area Selection Sequence""",},//
{0,0x0070,0x0060,SQ,1,"""Graphic Layer Sequence""",},//
{0,0x0070,0x0062,IS,1,"""Graphic Layer Order""",},//
{0,0x0070,0x0066,US,1,"""Graphic Layer Recommended Display Grayscale Value""",},//
{0,0x0070,0x0067,US,3,"""Graphic Layer Recommended Display RGB Value""",},//
{0,0x0070,0x0068,LO,1,"""Graphic Layer Description""",},//
{0,0x0070,0x0080,CS,1,"""Content Label""",},//
{0,0x0070,0x0081,LO,1,"""Content Description""",},//
{0,0x0070,0x0082,DA,1,"""Presentation Creation Date""",},//
{0,0x0070,0x0083,TM,1,"""Presentation Creation Time""",},//
{0,0x0070,0x0084,PN,1,"""Content Creator's Name""",},//
{0,0x0070,0x0086,SQ,1,"""Content Creator's Identification Code Sequence""",},//
{0,0x0070,0x0100,CS,1,"""Presentation Size Mode""",},//
{0,0x0070,0x0101,DS,2,"""Presentation Pixel Spacing""",},//
{0,0x0070,0x0102,IS,2,"""Presentation Pixel Aspect Ratio""",},//
{0,0x0070,0x0103,FL,1,"""Presentation Pixel Magnification Ratio""",},//
{0,0x0070,0x0306,CS,1,"""Shape Type""",},//
{0,0x0070,0x0308,SQ,1,"""Registration Sequence""",},//
{0,0x0070,0x0309,SQ,1,"""Matrix Registration Sequence""",},//
{0,0x0070,0x030A,SQ,1,"""Matrix Sequence""",},//
{0,0x0070,0x030C,CS,1,"""Frame of Reference Transformation Matrix Type""",},//
{0,0x0070,0x030D,SQ,1,"""Registration Type Code Sequence""",},//
{0,0x0070,0x030F,ST,1,"""Fiducial Description""",},//
{0,0x0070,0x0310,SH,1,"""Fiducial Identifier""",},//
{0,0x0070,0x0311,SQ,1,"""Fiducial Identifier Code Sequence""",},//
{0,0x0070,0x0312,FD,1,"""Contour Uncertainty Radius""",},//
{0,0x0070,0x0314,SQ,1,"""Used Fiducials Sequence""",},//
{0,0x0070,0x0318,SQ,1,"""Graphic Coordinates Data Sequence""",},//
{0,0x0070,0x031A,UI,1,"""Fiducial UID""",},//
{0,0x0070,0x031C,SQ,1,"""Fiducial Set Sequence""",},//
{0,0x0070,0x031E,SQ,1,"""Fiducial Sequence""",},//
{0,0x0070,0x0401,US,3,"""Graphic Layer Recommended Display CIELab Value""",},//
{0,0x0070,0x0402,SQ,1,"""Blending Sequence""",},//
{0,0x0070,0x0403,FL,1,"""Relative Opacity""",},//
{0,0x0070,0x0404,SQ,1,"""Referenced Spatial Registration Sequence""",},//
{0,0x0070,0x0405,CS,1,"""Blending Position""",},//
{0,0x0000,0x0000,UNKNOWN,0,"""Data End""",},//
